train_sigma,seed,method,epoch,train_loss,val_loss
train_sigma_0.03,seed514,pinn_log_predict_s0,4,0.30436143549909317,0.2898765206336975
train_sigma_0.03,seed514,pinn_log_predict_s0,5,0.21285246425274543,0.22720734775066376
train_sigma_0.03,seed514,pinn_log_predict_s0,6,0.20773851430228588,0.25066936016082764
train_sigma_0.03,seed514,pinn_log_predict_s0,7,0.2053950712083284,0.24188461899757385
train_sigma_0.03,seed514,pinn_log_predict_s0,8,0.20424360168636174,0.2441979944705963
train_sigma_0.03,seed514,pinn_log_predict_s0,9,0.20323555707488197,0.24301844835281372
train_sigma_0.03,seed514,pinn_log_predict_s0,10,0.20219058623328579,0.24417069554328918
train_sigma_0.03,seed514,pinn_log_predict_s0,11,0.20106200005871822,0.24555853009223938
train_sigma_0.03,seed514,pinn_log_predict_s0,12,0.19986387373117567,0.24764567613601685
train_sigma_0.03,seed514,pinn_log_predict_s0,13,0.19857487464570062,0.24752211570739746
train_sigma_0.03,seed514,pinn_log_predict_s0,14,0.19723141862490948,0.2525140941143036
train_sigma_0.03,seed514,pinn_log_predict_s0,15,0.1958090843210542,0.25864383578300476
train_sigma_0.03,seed514,pinn_log_predict_s0,16,0.19432187121849137,0.2640911638736725
train_sigma_0.03,seed514,pinn_log_predict_s0,17,0.19280563233718534,0.2697255611419678
train_sigma_0.03,seed514,pinn_log_predict_s0,18,0.19128334101346783,0.2781897783279419
train_sigma_0.03,seed514,pinn_log_predict_s0,19,0.18978382678630523,0.2842693030834198
train_sigma_0.03,seed514,pinn_log_predict_s0,20,0.18834686381400922,0.2891872823238373
train_sigma_0.03,seed514,pinn_log_predict_s0,21,0.1870167026201484,0.29673880338668823
train_sigma_0.03,seed514,pinn_log_predict_s0,22,0.18577856926296496,0.3067285120487213
train_sigma_0.03,seed514,pinn_log_predict_s0,23,0.18465762081664874,0.3086937963962555
train_sigma_0.03,seed514,pinn_log_predict_s0,24,0.18362800161850049,0.32014644145965576
train_sigma_0.03,seed514,pinn_log_predict_s0,25,0.1826574533046971,0.32723528146743774
train_sigma_0.03,seed514,pinn_log_predict_s0,26,0.18174100480026248,0.32699617743492126
train_sigma_0.03,seed514,pinn_log_predict_s0,27,0.1808507807785622,0.3302685022354126
train_sigma_0.03,seed514,pinn_log_predict_s0,28,0.17997066006772497,0.33706775307655334
train_sigma_0.03,seed514,pinn_log_predict_s0,29,0.17907644526524283,0.33990737795829773
train_sigma_0.03,seed514,pinn_log_predict_s0,30,0.1781838136213798,0.34760889410972595
train_sigma_0.03,seed514,pinn_log_predict_s0,31,0.1772389310775532,0.35032421350479126
train_sigma_0.03,seed514,pinn_log_predict_s0,32,0.17624479564790274,0.3549092411994934
train_sigma_0.03,seed514,pinn_log_predict_s0,33,0.1751539000969479,0.35768526792526245
train_sigma_0.03,seed514,pinn_log_predict_s0,34,0.17395826381516186,0.36293599009513855
train_sigma_0.03,seed514,pinn_log_predict_s0,35,0.172609345591916,0.36817753314971924
train_sigma_0.03,seed514,pinn_log_predict_s0,36,0.17106853959080826,0.3754803538322449
train_sigma_0.03,seed514,pinn_log_predict_s0,37,0.16929058169083078,0.38430872559547424
train_sigma_0.03,seed514,pinn_log_predict_s0,38,0.1672501682924334,0.4009045362472534
train_sigma_0.03,seed514,pinn_log_predict_s0,39,0.16497512012471696,0.41245198249816895
train_sigma_0.03,seed514,pinn_log_predict_s0,40,0.1624617278879513,0.44090840220451355
train_sigma_0.03,seed514,pinn_log_predict_s0,41,0.15982782540913568,0.46264582872390747
train_sigma_0.03,seed514,pinn_log_predict_s0,42,0.15715915454240292,0.49520400166511536
train_sigma_0.03,seed514,pinn_log_predict_s0,43,0.15454725169779482,0.5144892334938049
train_sigma_0.03,seed514,pinn_log_predict_s0,44,0.1522845786292628,0.5050324201583862
train_sigma_0.03,seed514,pinn_log_predict_s0,45,0.15045026874262146,0.5058220028877258
train_sigma_0.03,seed514,pinn_log_predict_s0,46,0.14950988887734148,0.4879659414291382
train_sigma_0.03,seed514,pinn_log_predict_s0,47,0.1483934448722415,0.49429193139076233
train_sigma_0.03,seed514,pinn_log_predict_s0,48,0.1476949896743206,0.4822632968425751
train_sigma_0.03,seed514,pinn_log_predict_s0,49,0.14722640491965666,0.4705106317996979
train_sigma_0.03,seed514,pinn_log_predict_s0,50,0.14703418944406432,0.4613754451274872
train_sigma_0.03,seed514,pinn_log_rician,1,0.6815582140502027,0.46759405732154846
train_sigma_0.03,seed514,pinn_log_rician,2,0.51471374142714,0.5357980728149414
train_sigma_0.03,seed514,pinn_log_rician,3,0.43812792494778635,0.39823704957962036
train_sigma_0.03,seed514,pinn_log_rician,4,0.38279552334652606,0.34613358974456787
train_sigma_0.03,seed514,pinn_log_rician,5,0.29165849322005283,0.24357379972934723
train_sigma_0.03,seed514,pinn_log_rician,6,0.2163727926652606,0.21950885653495789
train_sigma_0.03,seed514,pinn_log_rician,7,0.2135397992726565,0.2158585488796234
train_sigma_0.03,seed514,pinn_log_rician,8,0.21087811040537396,0.21301068365573883
train_sigma_0.03,seed514,pinn_log_rician,9,0.2096208799505401,0.20865796506404877
train_sigma_0.03,seed514,pinn_log_rician,10,0.20845021346811063,0.20782014727592468
train_sigma_0.03,seed514,pinn_log_rician,11,0.20723466196475374,0.20479333400726318
train_sigma_0.03,seed514,pinn_log_rician,12,0.20601927770077888,0.2033804953098297
train_sigma_0.03,seed514,pinn_log_rician,13,0.20477952014632528,0.2031942903995514
train_sigma_0.03,seed514,pinn_log_rician,14,0.20350345447087292,0.20192202925682068
train_sigma_0.03,seed514,pinn_log_rician,15,0.20218433036092576,0.19878432154655457
train_sigma_0.03,seed514,pinn_log_rician,16,0.20083962083151607,0.19815076887607574
train_sigma_0.03,seed514,pinn_log_rician,17,0.19946743932191974,0.19994431734085083
train_sigma_0.03,seed514,pinn_log_rician,18,0.1980892461932718,0.19761884212493896
train_sigma_0.03,seed514,pinn_log_rician,19,0.19671905696996742,0.19469675421714783
train_sigma_0.03,seed514,pinn_log_rician,20,0.19539442618954336,0.19632795453071594
train_sigma_0.03,seed514,pinn_log_rician,21,0.19411863639438853,0.19385981559753418
train_sigma_0.03,seed514,pinn_log_rician,22,0.1929451905329695,0.19759070873260498
train_sigma_0.03,seed514,pinn_log_rician,23,0.19186545490862722,0.1948627531528473
train_sigma_0.03,seed514,pinn_log_rician,24,0.19088772026583087,0.1973719745874405
train_sigma_0.03,seed514,pinn_log_rician,25,0.1900143126394726,0.19630147516727448
train_sigma_0.03,seed514,pinn_log_rician,26,0.18922781553098986,0.19788822531700134
train_sigma_0.03,seed514,pinn_log_rician,27,0.1885142599549659,0.19790023565292358
train_sigma_0.03,seed514,pinn_log_rician,28,0.18785293820529972,0.19969892501831055
train_sigma_0.03,seed514,pinn_log_rician,29,0.1872386900497645,0.20161598920822144
train_sigma_0.03,seed514,pinn_log_rician,30,0.18666462751741775,0.2050529420375824
train_sigma_0.03,seed514,pinn_log_rician,31,0.18613516196557375,0.20628899335861206
train_sigma_0.03,seed514,pinn_log_rician,32,0.18560961186660777,0.20203173160552979
train_sigma_0.03,seed514,pinn_log_rician,33,0.18511603167680643,0.2043456733226776
train_sigma_0.03,seed514,pinn_log_rician,34,0.18463351035035552,0.207260400056839
train_sigma_0.03,seed514,pinn_log_rician,35,0.18417050366490303,0.20661498606204987
train_sigma_0.03,seed514,pinn_log_rician,36,0.18371332170775326,0.20541778206825256
train_sigma_0.03,seed514,pinn_log_rician,37,0.18325731555419833,0.20873956382274628
train_sigma_0.03,seed514,pinn_log_rician,38,0.18280516830032056,0.21115589141845703
train_sigma_0.03,seed514,pinn_log_rician,39,0.18236249601931165,0.2091621458530426
train_sigma_0.03,seed514,pinn_log_rician,40,0.18191818235659643,0.21380475163459778
train_sigma_0.03,seed514,pinn_log_rician,41,0.1814648667638236,0.21381151676177979
train_sigma_0.03,seed514,pinn_log_rician,42,0.18100398752333108,0.21369105577468872
train_sigma_0.03,seed514,pinn_log_rician,43,0.18054349333697137,0.21518632769584656
train_sigma_0.03,seed514,pinn_log_rician,44,0.1800757615436875,0.21501916646957397
train_sigma_0.03,seed514,pinn_log_rician,45,0.17959150631979318,0.21886767446994781
train_sigma_0.03,seed514,pinn_log_rician,46,0.17907878269655192,0.21791571378707886
train_sigma_0.03,seed514,pinn_log_rician,47,0.17855538327785186,0.22171157598495483
train_sigma_0.03,seed514,pinn_log_rician,48,0.17797216967410884,0.2232416868209839
train_sigma_0.03,seed514,pinn_log_rician,49,0.17735019773947633,0.2228299081325531
train_sigma_0.03,seed514,pinn_log_rician,50,0.17667664317088652,0.22796112298965454
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,1,0.7065821894207166,0.5027369260787964
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,2,0.5173429728621011,0.5179262161254883
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,3,0.4345098949384195,0.41275477409362793
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,4,0.36932322865824524,0.3570259213447571
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,5,0.2652982994057349,0.24519190192222595
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,6,0.2118708117897179,0.2211332619190216
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,7,0.20912655923186094,0.23685921728610992
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,8,0.20770753072204903,0.23096537590026855
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,9,0.20667844394290188,0.23080974817276
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,10,0.20568546643366936,0.23000918328762054
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,11,0.2046869630045124,0.22969180345535278
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,12,0.20363014337729726,0.22897660732269287
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,13,0.20252756756463347,0.22804561257362366
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,14,0.20135981564916158,0.2274041324853897
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,15,0.20015702079756242,0.22709599137306213
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,16,0.19890198772991702,0.2259751856327057
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,17,0.19762836095074282,0.2268667221069336
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,18,0.19632943454980867,0.22802023589611053
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,19,0.19503086963733354,0.23098143935203552
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,20,0.19376815757072147,0.23514151573181152
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,21,0.19256354798898886,0.23886620998382568
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,22,0.19142416626274006,0.24539592862129211
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,23,0.19036327701975944,0.25024792551994324
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,24,0.18938585155774537,0.25793588161468506
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,25,0.18848256046759806,0.2695603370666504
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,26,0.18764035006416557,0.2781464457511902
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,27,0.18685081460460531,0.2849072813987732
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,28,0.18607641128283633,0.29312604665756226
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,29,0.18534427021286537,0.30586135387420654
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,30,0.18461980738770517,0.31093382835388184
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,31,0.18389488867869166,0.32071247696876526
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,32,0.18317037849203047,0.33429309725761414
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,33,0.1824372001005568,0.3377787470817566
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,34,0.1816542055246308,0.3436414897441864
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,35,0.18084081267668664,0.3478151857852936
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,36,0.1799890313718379,0.35281115770339966
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,37,0.17906702539395208,0.36604368686676025
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,38,0.17804851603304508,0.36606931686401367
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,39,0.17691390565253826,0.3777332305908203
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,40,0.17562066036140145,0.38603881001472473
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,41,0.17414283160730507,0.38955047726631165
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,42,0.17242691218033446,0.3939371109008789
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,43,0.1704564451432032,0.4032942056655884
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,44,0.16822464436616646,0.4062623977661133
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,45,0.16583056335951446,0.430515319108963
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,46,0.16335437460155652,0.43600985407829285
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,47,0.16087015146755348,0.45860859751701355
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,48,0.1584470272985672,0.4662756621837616
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,49,0.1561822857920429,0.4819118082523346
train_sigma_0.03,seed514,pinn_log_rician_predict_s0,50,0.1541416010643987,0.4794672727584839
train_sigma_0.03,seed514,semi_supervised,1,0.554811073252667,0.4052125811576843
train_sigma_0.03,seed514,semi_supervised,2,0.4608370464436288,0.4014108180999756
train_sigma_0.03,seed514,semi_supervised,3,0.41315339958059843,0.3829781413078308
train_sigma_0.03,seed514,semi_supervised,4,0.3702061911423718,0.33177894353866577
train_sigma_0.03,seed514,semi_supervised,5,0.2882879185878787,0.22848980128765106
train_sigma_0.03,seed514,semi_supervised,6,0.21344715763756744,0.2082790732383728
train_sigma_0.03,seed514,semi_supervised,7,0.20849428596141314,0.19576990604400635
train_sigma_0.03,seed514,semi_supervised,8,0.20523932637114964,0.1944747418165207
train_sigma_0.03,seed514,semi_supervised,9,0.20317827570167127,0.1940026730298996
train_sigma_0.03,seed514,semi_supervised,10,0.2013109254594653,0.1900547295808792
train_sigma_0.03,seed514,semi_supervised,11,0.199499491966362,0.1869298815727234
train_sigma_0.03,seed514,semi_supervised,12,0.19773867571757997,0.1816442310810089
train_sigma_0.03,seed514,semi_supervised,13,0.1960098551124716,0.180042564868927
train_sigma_0.03,seed514,semi_supervised,14,0.19431216071287877,0.17683441936969757
train_sigma_0.03,seed514,semi_supervised,15,0.1926349669963696,0.17278827726840973
train_sigma_0.03,seed514,semi_supervised,16,0.19099121242636344,0.1699797660112381
train_sigma_0.03,seed514,semi_supervised,17,0.189343364853478,0.16800791025161743
train_sigma_0.03,seed514,semi_supervised,18,0.1877357099831224,0.16537708044052124
train_sigma_0.03,seed514,semi_supervised,19,0.18618793378918103,0.16162562370300293
train_sigma_0.03,seed514,semi_supervised,20,0.1847230909929165,0.15889562666416168
train_sigma_0.03,seed514,semi_supervised,21,0.18342298307850152,0.15796339511871338
train_sigma_0.03,seed514,semi_supervised,22,0.18230924458927375,0.1553482711315155
train_sigma_0.03,seed514,semi_supervised,23,0.18141724202184928,0.1536032259464264
train_sigma_0.03,seed514,semi_supervised,24,0.18073211107652778,0.1550445705652237
train_sigma_0.03,seed514,semi_supervised,25,0.1802116358992978,0.1532781720161438
train_sigma_0.03,seed514,semi_supervised,26,0.17977687331890033,0.15367627143859863
train_sigma_0.03,seed514,semi_supervised,27,0.1794343840062203,0.15331929922103882
train_sigma_0.03,seed514,semi_supervised,28,0.17914380149861486,0.15377995371818542
train_sigma_0.03,seed514,semi_supervised,29,0.17887921059498338,0.15327534079551697
train_sigma_0.03,seed514,semi_supervised,30,0.17861396793375914,0.15295065939426422
train_sigma_0.03,seed514,semi_supervised,31,0.17836917428065147,0.1525368094444275
train_sigma_0.03,seed514,semi_supervised,32,0.17814249896776246,0.15351952612400055
train_sigma_0.03,seed514,semi_supervised,33,0.17789113432232231,0.15215109288692474
train_sigma_0.03,seed514,semi_supervised,34,0.17764699254230876,0.1527954488992691
train_sigma_0.03,seed514,semi_supervised,35,0.17741167619651368,0.15372613072395325
train_sigma_0.03,seed514,semi_supervised,36,0.1771734043788708,0.15173685550689697
train_sigma_0.03,seed514,semi_supervised,37,0.17691568224004733,0.15304428339004517
train_sigma_0.03,seed514,semi_supervised,38,0.176664594493185,0.15328501164913177
train_sigma_0.03,seed514,semi_supervised,39,0.176413802094119,0.1515963077545166
train_sigma_0.03,seed514,semi_supervised,40,0.1761622966374509,0.15095216035842896
train_sigma_0.03,seed514,semi_supervised,41,0.17594410207831657,0.15164431929588318
train_sigma_0.03,seed514,semi_supervised,42,0.1757054283588421,0.15153253078460693
train_sigma_0.03,seed514,semi_supervised,43,0.17543730890703496,0.1525462418794632
train_sigma_0.03,seed514,semi_supervised,44,0.17521802102798575,0.15423575043678284
train_sigma_0.03,seed514,semi_supervised,45,0.17503375949108588,0.15036645531654358
train_sigma_0.03,seed514,semi_supervised,46,0.1747764845130032,0.15146516263484955
train_sigma_0.03,seed514,semi_supervised,47,0.17458481332629955,0.14949806034564972
train_sigma_0.03,seed514,semi_supervised,48,0.17437712291975274,0.15183144807815552
train_sigma_0.03,seed514,semi_supervised,49,0.17416021622791797,0.14983969926834106
train_sigma_0.03,seed514,semi_supervised,50,0.17394253830550113,0.14923721551895142
train_sigma_0.03,seed514,supervised,1,0.447212591064324,0.4147883355617523
train_sigma_0.03,seed514,supervised,2,0.3765345810795018,0.36177825927734375
train_sigma_0.03,seed514,supervised,3,0.33001362135288254,0.30994725227355957
train_sigma_0.03,seed514,supervised,4,0.25941973162964843,0.2062305212020874
train_sigma_0.03,seed514,supervised,5,0.15736206614785,0.14375422894954681
train_sigma_0.03,seed514,supervised,6,0.135908973234548,0.1348366141319275
train_sigma_0.03,seed514,supervised,7,0.12581646300287214,0.126926451921463
train_sigma_0.03,seed514,supervised,8,0.11930638317885485,0.12108675390481949
train_sigma_0.03,seed514,supervised,9,0.11485498459339855,0.11728984862565994
train_sigma_0.03,seed514,supervised,10,0.11178908565918205,0.11439300328493118
train_sigma_0.03,seed514,supervised,11,0.10932509836131715,0.11185136437416077
train_sigma_0.03,seed514,supervised,12,0.10711747260691443,0.10962380468845367
train_sigma_0.03,seed514,supervised,13,0.105008057741978,0.10718249529600143
train_sigma_0.03,seed514,supervised,14,0.10294154112060339,0.10501724481582642
train_sigma_0.03,seed514,supervised,15,0.10097493928073334,0.10295820981264114
train_sigma_0.03,seed514,supervised,16,0.0991706746171059,0.10110703855752945
train_sigma_0.03,seed514,supervised,17,0.09752667360404269,0.09933536499738693
train_sigma_0.03,seed514,supervised,18,0.09604269386746776,0.09798847883939743
train_sigma_0.03,seed514,supervised,19,0.09497418067667288,0.09678397327661514
train_sigma_0.03,seed514,supervised,20,0.09405818538437961,0.0960233062505722
train_sigma_0.03,seed514,supervised,21,0.0934062779088594,0.09543175995349884
train_sigma_0.03,seed514,supervised,22,0.09297490304354078,0.0949629694223404
train_sigma_0.03,seed514,supervised,23,0.09262841366994834,0.09460324794054031
train_sigma_0.03,seed514,supervised,24,0.09238204382853729,0.09452958405017853
train_sigma_0.03,seed514,supervised,25,0.09218732832067363,0.0941506028175354
train_sigma_0.03,seed514,supervised,26,0.0919952844266986,0.09401557594537735
train_sigma_0.03,seed514,supervised,27,0.0918411508093421,0.09379228204488754
train_sigma_0.03,seed514,supervised,28,0.091668370435185,0.09360486268997192
train_sigma_0.03,seed514,supervised,29,0.09151842231521302,0.0934414491057396
train_sigma_0.03,seed514,supervised,30,0.0913467076074195,0.09327414631843567
train_sigma_0.03,seed514,supervised,31,0.09116467514414638,0.09305809438228607
train_sigma_0.03,seed514,supervised,32,0.09099833239265083,0.09291120618581772
train_sigma_0.03,seed514,supervised,33,0.09086612602667027,0.09277037531137466
train_sigma_0.03,seed514,supervised,34,0.09069633942187183,0.09258874505758286
train_sigma_0.03,seed514,supervised,35,0.09055302908639488,0.09223046153783798
train_sigma_0.03,seed514,supervised,36,0.09032456181922079,0.09202501177787781
train_sigma_0.03,seed514,supervised,37,0.09007623208242937,0.09181074053049088
train_sigma_0.03,seed514,supervised,38,0.08989736736030966,0.09156502783298492
train_sigma_0.03,seed514,supervised,39,0.08967799987205678,0.09134115278720856
train_sigma_0.03,seed514,supervised,40,0.08946300510272978,0.09132786095142365
train_sigma_0.03,seed514,supervised,41,0.0893169098991887,0.09133802354335785
train_sigma_0.03,seed514,supervised,42,0.0891876229539828,0.09061422199010849
train_sigma_0.03,seed514,supervised,43,0.08886007498847588,0.09043443202972412
train_sigma_0.03,seed514,supervised,44,0.08866135944687657,0.09034794569015503
train_sigma_0.03,seed514,supervised,45,0.08851650466346347,0.08988626301288605
train_sigma_0.03,seed514,supervised,46,0.08828282366549046,0.08970871567726135
train_sigma_0.03,seed514,supervised,47,0.08811322948520851,0.08952534198760986
train_sigma_0.03,seed514,supervised,48,0.08797936435499214,0.08932323753833771
train_sigma_0.03,seed514,supervised,49,0.08780627847242262,0.08930447697639465
train_sigma_0.03,seed514,supervised,50,0.08779072958758456,0.08903255313634872
train_sigma_0.05,seed123,cnn_pinn_log,1,0.32141860922177634,0.049685075879096985
train_sigma_0.05,seed123,cnn_pinn_log,2,0.22699081699053447,0.027855249121785164
train_sigma_0.05,seed123,cnn_pinn_log,3,0.1526491771141688,0.03548364341259003
train_sigma_0.05,seed123,cnn_pinn_log,4,0.14248687823613485,0.028353122994303703
train_sigma_0.05,seed123,cnn_pinn_log,5,0.13548030803600947,0.03430818021297455
train_sigma_0.05,seed123,cnn_pinn_log,6,0.1282576471567154,0.026132982224225998
train_sigma_0.05,seed123,cnn_pinn_log,7,0.11697445760170619,0.02407817170023918
train_sigma_0.05,seed123,cnn_pinn_log,8,0.10487286845842997,0.01770210824906826
train_sigma_0.05,seed123,cnn_pinn_log,9,0.09669091502825419,0.016649959608912468
train_sigma_0.05,seed123,cnn_pinn_log,10,0.09429046660661697,0.021272074431180954
train_sigma_0.05,seed123,cnn_pinn_log,11,0.09164131283760071,0.0289868526160717
train_sigma_0.05,seed123,cnn_pinn_log,12,0.0902218371629715,0.028507819399237633
train_sigma_0.05,seed123,cnn_pinn_log,13,0.08846218089262645,0.026466036215424538
train_sigma_0.05,seed123,cnn_pinn_log,14,0.08652028093735377,0.030236221849918365
train_sigma_0.05,seed123,cnn_pinn_log,15,0.08438744495312372,0.03664423152804375
train_sigma_0.05,seed123,cnn_pinn_log,16,0.08328776607910791,0.04331984370946884
train_sigma_0.05,seed123,cnn_pinn_log,17,0.08278891593217849,0.04449312761425972
train_sigma_0.05,seed123,cnn_pinn_log,18,0.08227361639340719,0.04308179393410683
train_sigma_0.05,seed123,cnn_pinn_log,19,0.08186140780647595,0.04263714328408241
train_sigma_0.05,seed123,cnn_pinn_log,20,0.08144630069533984,0.04368750378489494
train_sigma_0.05,seed123,cnn_pinn_log,21,0.08108736723661422,0.04481547325849533
train_sigma_0.05,seed123,cnn_pinn_log,22,0.08058617214361827,0.04565146937966347
train_sigma_0.05,seed123,cnn_pinn_log,23,0.08026825040578842,0.04742759093642235
train_sigma_0.05,seed123,cnn_pinn_log,24,0.07990480909744899,0.04852431267499924
train_sigma_0.05,seed123,cnn_pinn_log,25,0.07928608556588491,0.04885514825582504
train_sigma_0.05,seed123,cnn_pinn_log,26,0.0788765807946523,0.05025136098265648
train_sigma_0.05,seed123,cnn_pinn_log,27,0.07848163396120071,0.05120315030217171
train_sigma_0.05,seed123,cnn_pinn_log,28,0.0779690812031428,0.05052337795495987
train_sigma_0.05,seed123,cnn_pinn_log,29,0.07746524016062419,0.05140877142548561
train_sigma_0.05,seed123,cnn_pinn_log,30,0.0770251139998436,0.05145157873630524
train_sigma_0.05,seed123,cnn_pinn_log,31,0.07657206431031227,0.053069449961185455
train_sigma_0.05,seed123,cnn_pinn_log,32,0.07599547356367112,0.053957194089889526
train_sigma_0.05,seed123,cnn_pinn_log,33,0.07561197429895401,0.0540703609585762
train_sigma_0.05,seed123,cnn_pinn_log,34,0.0749304860830307,0.0546778105199337
train_sigma_0.05,seed123,cnn_pinn_log,35,0.07417929917573929,0.05503900721669197
train_sigma_0.05,seed123,cnn_pinn_log,36,0.07362754791975021,0.05636998638510704
train_sigma_0.05,seed123,cnn_pinn_log,37,0.07296766738096873,0.056843142956495285
train_sigma_0.05,seed123,cnn_pinn_log,38,0.07232677588860194,0.05737770348787308
train_sigma_0.05,seed123,cnn_pinn_log,39,0.0717508241534233,0.05731487646698952
train_sigma_0.05,seed123,cnn_pinn_log,40,0.07095637569824854,0.057351551949977875
train_sigma_0.05,seed123,cnn_pinn_log,41,0.07032602156201999,0.05830752104520798
train_sigma_0.05,seed123,cnn_pinn_log,42,0.0696557397643725,0.0571938082575798
train_sigma_0.05,seed123,cnn_pinn_log,43,0.06893725047508875,0.05896534398198128
train_sigma_0.05,seed123,cnn_pinn_log,44,0.06809904823700587,0.05776853859424591
train_sigma_0.05,seed123,cnn_pinn_log,45,0.06733037730058035,0.05828734487295151
train_sigma_0.05,seed123,cnn_pinn_log,46,0.06660842895507812,0.05746869370341301
train_sigma_0.05,seed123,cnn_pinn_log,47,0.06607976431647937,0.05830991640686989
train_sigma_0.05,seed123,cnn_pinn_log,48,0.06669565091530481,0.0576007254421711
train_sigma_0.05,seed123,cnn_pinn_log,49,0.06510054965813955,0.05797141045331955
train_sigma_0.05,seed123,cnn_pinn_log,50,0.0638522227605184,0.059671636670827866
train_sigma_0.05,seed123,cnn_supervised,1,0.07230558693408966,0.057012807577848434
train_sigma_0.05,seed123,cnn_supervised,2,0.04818026497960091,0.027685808017849922
train_sigma_0.05,seed123,cnn_supervised,3,0.034314919263124466,0.030895374715328217
train_sigma_0.05,seed123,cnn_supervised,4,0.030704915026823678,0.02695297822356224
train_sigma_0.05,seed123,cnn_supervised,5,0.030084083850185076,0.024526989087462425
train_sigma_0.05,seed123,cnn_supervised,6,0.027398908386627834,0.023126093670725822
train_sigma_0.05,seed123,cnn_supervised,7,0.024343406533201536,0.01964503526687622
train_sigma_0.05,seed123,cnn_supervised,8,0.01972823441028595,0.015746496617794037
train_sigma_0.05,seed123,cnn_supervised,9,0.014592397461334864,0.013287186622619629
train_sigma_0.05,seed123,cnn_supervised,10,0.013078282400965691,0.013429020531475544
train_sigma_0.05,seed123,cnn_supervised,11,0.012521696339050929,0.012555146589875221
train_sigma_0.05,seed123,cnn_supervised,12,0.012179382952551047,0.0124390022829175
train_sigma_0.05,seed123,cnn_supervised,13,0.012056269869208335,0.01227538287639618
train_sigma_0.05,seed123,cnn_supervised,14,0.011909180879592895,0.012232709676027298
train_sigma_0.05,seed123,cnn_supervised,15,0.01180946317811807,0.012107955291867256
train_sigma_0.05,seed123,cnn_supervised,16,0.01174810981998841,0.012156748212873936
train_sigma_0.05,seed123,cnn_supervised,17,0.011693693200747172,0.011960637755692005
train_sigma_0.05,seed123,cnn_supervised,18,0.011544749140739441,0.011855844408273697
train_sigma_0.05,seed123,cnn_supervised,19,0.011472059413790703,0.011864373460412025
train_sigma_0.05,seed123,cnn_supervised,20,0.011397415027022361,0.011729096062481403
train_sigma_0.05,seed123,cnn_supervised,21,0.01131981648504734,0.01176944188773632
train_sigma_0.05,seed123,cnn_supervised,22,0.01134751308709383,0.01168101653456688
train_sigma_0.05,seed123,cnn_supervised,23,0.011272858145336311,0.011743146926164627
train_sigma_0.05,seed123,cnn_supervised,24,0.011247015558183193,0.01157335378229618
train_sigma_0.05,seed123,cnn_supervised,25,0.011202688266833623,0.011547754518687725
