d_bias_x1e3,d_mae_x1e3,d_rmse_x1e3,k_bias,k_mae,k_rmse,method,seed,test_noise,train_noise
0.06269845366477966,0.06594175100326538,0.07607836276292801,-0.3459000289440155,0.34734538197517395,0.3695860207080841,semi_supervised_mlp,123,0.01,0.03
0.03744177520275116,0.12927603721618652,0.1588118076324463,-0.42615002393722534,0.4268653988838196,0.4569094181060791,pinn_log_predict_s0,123,0.01,0.03
0.07454051077365875,0.15036630630493164,0.17446444928646088,-0.45028308033943176,0.4510509967803955,0.48456716537475586,pinn_log_rician_predict_s0,123,0.01,0.03
0.018352122977375984,0.06976474076509476,0.09406214952468872,-0.003129440825432539,0.05527110397815704,0.07062258571386337,cnn_supervised,123,0.01,0.03
0.44102877378463745,0.5197922587394714,0.6036142110824585,0.04184529930353165,0.13786780834197998,0.17469589412212372,cnn_pinn_log,123,0.01,0.03
0.04717235267162323,0.052957791835069656,0.06317360699176788,-0.020372353494167328,0.0587364137172699,0.0743306428194046,supervised_mlp,123,0.01,0.05
0.1397913545370102,0.16053897142410278,0.17559100687503815,-0.27924060821533203,0.28234732151031494,0.30787545442581177,pinn_log_no_gt,123,0.01,0.05
0.1202084869146347,0.14112026989459991,0.15595337748527527,-0.33592432737350464,0.33889055252075195,0.3710536062717438,pinn_log_rician_no_gt,123,0.01,0.05
0.12136794626712799,0.1256285458803177,0.1351221352815628,-0.18387924134731293,0.18896296620368958,0.21010126173496246,semi_supervised_mlp,123,0.01,0.05
0.06626153737306595,0.16096018254756927,0.18954496085643768,-0.2999151349067688,0.3092880845069885,0.35046958923339844,pinn_log_predict_s0,123,0.01,0.05
0.1320299357175827,0.1818244904279709,0.199838325381279,-0.2505614757537842,0.25622761249542236,0.2838307321071625,pinn_log_rician_predict_s0,123,0.01,0.05
0.047006458044052124,0.07429904490709305,0.09956943243741989,-0.017403945326805115,0.058536119759082794,0.0741446241736412,cnn_supervised,123,0.01,0.05
0.4934309422969818,0.5014653205871582,0.5323907732963562,-0.07706580311059952,0.09641312807798386,0.1163293793797493,cnn_pinn_log,123,0.01,0.05
0.09984951466321945,0.10743963718414307,0.11427663266658783,-0.04121231660246849,0.06695663183927536,0.0844968855381012,supervised_mlp,123,0.01,0.08
